파일,파일명,제목,날짜,연도,카테고리,태그,permalink,공개 상태,Template,layout,toc,toc_sticky,author_profile,sidebar 사용,share,comments,related,excerpt/description 있음,header 기능,H1,H2,H3,H4,목차 대상 heading,heading 단계 건너뜀,코드 블록,fenced 코드,언어 없는 fence,닫히지 않은 fence,최장 코드 줄,Markdown 이미지,HTML 이미지,전체 이미지,누락 로컬 이미지,누락 이미지 경로,고정 너비 이미지,Markdown 표,HTML 표,전체 표,최대 표 열,inline HTML,HTML 태그,고정 너비 HTML,복잡한 HTML/embed,front matter 오류,Markdown 분석 오류,참고 신호,호환성,판단 이유,권장 처리,진행 상태
_posts/sprint/sprint-til/2026-02-15-categories-sprint-til031~32.md,2026-02-15-categories-sprint-til031~32.md,[TIL 31~32일 차] Sprint Mission5 - 구현한 API를 API 스펙에 맞춰 RESTful API로 다시 설계,2026-02-15,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til031~32/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,0,0,5,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-17-categories-sprint-til033~35.md,2026-02-17-categories-sprint-til033~35.md,[TIL 33~35일 차] Sprint Mission5 - 구현한 API를 API 스펙에 맞춰 RESTful API로 다시 설계,2026-02-16,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til033~35/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,1,0,8,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-25-categories-sprint-til036.md,2026-02-25-categories-sprint-til036.md,[TIL 36일 차] SQL 이해하기 ~ 데이터베이스 설계,2026-02-25,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til036/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,4,9,16,15,false,8,8,0,0,57,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"H1 2개; 단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-26-categories-sprint-til037.md,2026-02-26-categories-sprint-til037.md,[TIL 37일 차] 데이터베이스 설계 ~ Spring Data JPA 도입하기,2026-02-26,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til037/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,6,19,22,27,false,2,2,0,0,46,0,1,1,0,,true,0,0,0,0,true,br | img | span,false,,,,"H1 2개; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-02-27-categories-sprint-til038.md,2026-02-27-categories-sprint-til038.md,[TIL 38일 차] Spring Data JPA 도입하기,2026-02-27,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til038/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,6,0,11,false,6,6,0,0,83,0,1,1,0,,true,0,0,0,0,true,br | img | span,false,,,,"고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포·이미지 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-03-categories-sprint-til039-1.md,2026-03-03-categories-sprint-til039-1.md,[TIL 39-1일 차] Spring Data JPA 도입하기 ~ Spring Transaction의 이해,2026-03-03,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til039-1/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,6,15,4,23,false,3,1,0,0,31,0,0,0,0,,false,1,0,1,5,true,br | span,false,,,,"H1 2개; 단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-03-categories-sprint-til039-2.md,2026-03-03-categories-sprint-til039-2.md,"[TIL 39-2일 차] Sprint Mission6 - 데이터베이스 환경 설정, table 생성, 의존성 설정",2026-03-03,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til039-2/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,1,0,8,false,1,1,0,0,58,0,1,1,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-04-categories-sprint-til040.md,2026-03-04-categories-sprint-til040.md,[TIL 40일 차] Sprint Mission6 - JPA 도입,2026-03-04,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til040/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,8,0,15,false,1,1,0,0,87,0,2,2,0,,true,1,0,1,5,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-05-categories-sprint-til041.md,2026-03-05-categories-sprint-til041.md,[TIL 41일 차] Sprint Mission6 - JPA와 DTO 도입,2026-03-05,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til041/,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,5,2,0,10,false,1,0,0,0,0,0,2,2,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-06-categories-sprint-til042.md,2026-03-06-categories-sprint-til042.md,[TIL 42일 차] Sprint Mission6 - DTO 도입 ~ BinaryContent 저장 로직 고도화,2026-03-06,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til042,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,6,6,0,15,false,0,0,0,0,0,0,3,3,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-07-categories-sprint-til043.md,2026-03-07-categories-sprint-til043.md,[TIL 43일 차] Sprint Mission6 - BinaryContent 저장 로직 고도화,2026-03-07,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til043,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,5,2,0,10,false,1,1,0,0,94,0,1,1,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-08-categories-sprint-til044.md,2026-03-08-categories-sprint-til044.md,"[TIL 44일 차] Sprint Mission6 - 페이징과 정렬 구현 및 최적화, 테스트",2026-03-08,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til044,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,4,10,7,0,21,false,9,6,0,0,147,0,3,3,0,,true,0,0,0,0,true,br | img,false,,,,"H1 4개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-09-categories-sprint-til045.md,2026-03-09-categories-sprint-til045.md,[TIL 45일 차] Sprint Mission6 - Feedback,2026-03-09,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til045,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,3,3,6,0,12,false,10,10,0,0,136,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-20-categories-sprint-til046.md,2026-03-20-categories-sprint-til046.md,[TIL 46일 차] Spring 안정성 높이기,2026-03-20,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til046,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,2,5,5,8,false,4,4,0,0,58,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-23-categories-sprint-til047.md,2026-03-23-categories-sprint-til047.md,[TIL 47일 차] Spring 안정성 높이기,2026-03-23,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til047,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,6,14,30,21,false,5,5,0,0,86,0,0,0,0,,false,1,0,1,3,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-24-categories-sprint-til048.md,2026-03-24-categories-sprint-til048.md,[TIL 48일 차] Spring TDD,2026-03-24,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til048,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,12,37,17,false,5,5,0,0,78,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-25-categories-sprint-til049-1.md,2026-03-25-categories-sprint-til049-1.md,[TIL 49일 차] Spring TDD,2026-03-25,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til049-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,10,28,15,false,2,2,0,0,77,0,0,0,0,,false,1,0,1,3,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-25-categories-sprint-til049-2.md,2026-03-25-categories-sprint-til049-2.md,[TIL 49일 차] Sprint Mission7 - 환경별 프로파일 분리 및 로그 정책 설정,2026-03-25,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til049-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,2,0,7,false,1,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-26-categories-sprint-til050.md,2026-03-26-categories-sprint-til050.md,[TIL 50일 차] Sprint Mission7 - 로깅 작성,2026-03-26,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til050,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,3,4,0,10,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-27-categories-sprint-til051.md,2026-03-27-categories-sprint-til051.md,"[TIL 51일 차] Sprint Mission7 - 예외 처리 고도화, Bean Validation 설정, Actuator 설정",2026-03-27,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til051,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,5,2,12,false,5,5,0,0,103,0,4,4,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-30-categories-sprint-til052.md,2026-03-30-categories-sprint-til052.md,[TIL 52일 차] Sprint Mission7 - Service 계층에서 주요 메서드 단위 테스트,2026-03-30,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til052,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,4,6,5,13,false,8,7,0,0,191,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟡 화면 확인,긴 코드 줄 191자,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-31-categories-sprint-til053-1.md,2026-03-31-categories-sprint-til053-1.md,"[TIL 53일 차] Docker: 빌드, 배포, 컨테이너 실행하기",2026-03-31,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til053-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,6,11,27,18,false,48,41,0,0,88,0,0,0,0,,false,3,0,3,5,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-03-31-categories-sprint-til053-2.md,2026-03-31-categories-sprint-til053-2.md,[TIL 53일 차] Sprint Mission7 - Repository와 Controller 계층에서 주요 메서드 슬라이스 테스트,2026-03-31,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til053-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,2,0,7,false,1,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,H1 3개; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-01-categories-sprint-til054-1.md,2026-04-01-categories-sprint-til054-1.md,"[TIL 54일 차]  Docker: 빌드, 배포, 컨테이너 실행하기",2026-04-01,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til054-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,2,2,7,5,false,1,1,0,0,71,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-01-categories-sprint-til054-2.md,2026-04-01-categories-sprint-til054-2.md,"[TIL 54일 차]  AWS: 계정 생성부터 S3, RDS 설정",2026-04-01,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til054-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,2,3,8,6,false,1,1,0,0,63,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-01-categories-sprint-til054-3.md,2026-04-01-categories-sprint-til054-3.md,[TIL 54일 차] Sprint Mission7 - Controller 계층에서 주요 메서드 슬라이스 테스트,2026-04-01,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til054-3,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,1,0,6,false,1,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-02-categories-sprint-til055-1.md,2026-04-02-categories-sprint-til055-1.md,"[TIL 55일 차] AWS: 계정 생성부터 S3, RDS 설정",2026-04-02,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til055-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,2,2,5,5,false,2,2,2,0,29,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"언어 없는 코드 fence 2개; 단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-02-categories-sprint-til055-2.md,2026-04-02-categories-sprint-til055-2.md,[TIL 55일 차] Sprint Mission7 - Controller 계층에서 주요 메서드 슬라이스 테스트,2026-04-02,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til055-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,1,0,6,false,1,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-03-categories-sprint-til056-1.md,2026-04-03-categories-sprint-til056-1.md,[TIL 56일 차] AWS ECS 로 프로그램 배포하기,2026-04-03,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til056-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,1,4,6,1,11,false,4,4,0,0,71,0,0,0,0,,false,0,0,0,0,true,br | span,false,,,,"단순 inline HTML (br, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-03-categories-sprint-til056-2.md,2026-04-03-categories-sprint-til056-2.md,[TIL 56일 차] Sprint Mission7 - Controller 계층에서 주요 메서드 슬라이스 테스트,2026-04-03,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til056-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,1,0,6,false,1,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-04-categories-sprint-til057.md,2026-04-04-categories-sprint-til057.md,[TIL 57일 차] Sprint Mission7 - MDC를 활용한 로깅 고도화,2026-04-04,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til057,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,1,0,6,false,1,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-05-categories-sprint-til058.md,2026-04-05-categories-sprint-til058.md,[TIL 58일 차] Sprint Mission7 - 테스트 커버리지 관리,2026-04-05,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til058,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,3,2,1,8,false,1,1,0,0,34,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-06-categories-sprint-til059.md,2026-04-06-categories-sprint-til059.md,[TIL 59일 차] Sprint Mission8 - Dockerfile 작성 및 build 후 테스트,2026-04-06,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til059,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,4,6,7,4,17,false,7,6,0,0,90,0,1,1,0,,true,0,0,0,0,true,br | img,false,,,,"H1 4개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-07-categories-sprint-til060.md,2026-04-07-categories-sprint-til060.md,[TIL 60일 차] Sprint Mission8 - Docker Compose 구성 및 BinaryContentStorage 고도화,2026-04-07,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til060,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,4,7,4,7,15,false,12,12,2,0,128,0,1,1,0,,true,0,0,0,0,true,br | img,false,,,,"H1 4개; 언어 없는 코드 fence 2개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-08-categories-sprint-til061.md,2026-04-08-categories-sprint-til061.md,[TIL 61일 차] Sprint Mission8 - BinaryContentStroage 고도화 및 AWS RDS 구성,2026-04-08,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til061,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,2,2,2,7,false,2,1,0,0,86,0,3,3,0,,true,0,0,0,0,true,img,false,,,,H1 3개; 고정 너비 이미지; 단순 inline HTML (img),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-09-categories-sprint-til062.md,2026-04-09-categories-sprint-til062.md,"[TIL 62일 차] Sprint Mission8 - AWS ECR, ECS 구성 및 CI 파이프라인 구축",2026-04-09,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til062,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,5,5,4,13,false,8,6,0,0,118,0,3,3,0,,true,0,0,0,0,true,br | img,false,,,,"H1 3개; 고정 너비 이미지; 단순 inline HTML (br, img)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-04-10-categories-sprint-til063.md,2026-04-10-categories-sprint-til063.md,[TIL 63일 차] Sprint Mission8 - CD 구축,2026-04-10,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til063,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,3,3,2,6,8,false,7,7,0,0,118,0,0,0,0,,false,0,0,0,0,false,,false,,,,H1 3개,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-05-08-categories-sprint-til064.md,2026-05-08-categories-sprint-til064.md,[TIL 64일 차] 유저 관리 기능,2026-05-08,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til064,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,6,18,0,26,false,10,7,4,0,82,0,8,8,0,,true,2,0,2,3,true,br | img | span,false,,,,"H1 2개; 언어 없는 코드 fence 4개; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-05-11-categories-sprint-til065-1.md,2026-05-11-categories-sprint-til065-1.md,[TIL 65-1일 차] 유저 관리 기능,2026-05-11,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til065-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,7,24,19,33,false,5,5,3,0,59,0,4,4,0,,true,3,0,3,3,true,br | img | span,false,,,,"H1 2개; 언어 없는 코드 fence 3개; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟡 화면 확인,목차 대상 heading 33개,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-til/2026-05-11-categories-sprint-til065-2.md,2026-05-11-categories-sprint-til065-2.md,[TIL 65-2일 차] 유저 관리 기능,2026-05-11,2026,Sprint TIL,Codeit Sprint | Codeit Sprint TIL,/categories/codeit-sprint/sprint-til/sprint-til065-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,2,7,22,14,31,false,0,0,0,0,0,0,7,7,0,,true,4,0,4,6,true,br | img | span,false,,,,"H1 2개; 고정 너비 이미지; 단순 inline HTML (br, img, span)",🟡 화면 확인,목차 대상 heading 31개; 넓은/HTML 표 (최대 6열),GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
